cpa,interview_score,CV_score,num_projects,years_experience,KPI
2.86,3.62,2.44,8,12.92,0.4169
2.68,5.95,3.52,13,20.32,0.5286
2.97,4.3,3.25,5,6.09,0.327
3.61,6.64,5.41,10,16.82,0.6692
3.18,4.38,2.95,5,12.17,0.5603
3.43,6.85,4.27,8,18.98,0.5544
3.05,6.75,3.2,1,0.22,0.25
3.41,7.03,7.03,7,15.07,0.6308
2.73,1.87,4.12,7,16.34,0.4266
2.78,5.19,1.93,4,4.47,0.2892
3.2,4.87,0.83,8,20.5,0.5449
3.01,7.39,2.64,7,10.74,0.4577
3.05,6.53,5.23,7,19.73,0.6389
3.2,7.56,5.1,4,9.75,0.4787
3.21,6.71,4.13,7,18.61,0.6077
2.76,4.51,1.95,1,0.1,0.2543
3.22,6.07,3.44,4,12.1,0.4884
3.35,6.44,3.99,11,21.02,0.6063
2.72,5.01,4.91,2,2.15,0.2919
2.13,0.64,0.64,0,0.0,0.0
2.47,4.47,1.84,0,0.93,0.0
3.78,9.96,4.87,7,16.67,0.7927
2.36,1.8,1.8,0,0.0,0.0
3.35,5.3,2.96,5,9.61,0.6078
3.28,7.21,2.36,10,21.62,0.8355
3.12,5.52,3.24,1,5.54,0.3067
2.41,3.02,2.41,3,11.79,0.1456
3.29,3.58,2.66,5,0.94,0.4726
3.17,5.83,5.83,6,12.66,0.5307
3.19,5.93,5.93,4,12.86,0.5176
2.79,6.79,4.02,4,7.89,0.5043
2.72,5.53,3.15,1,1.27,0.1855
2.32,3.42,2.8,6,12.83,0.2734
3.11,7.66,4.58,3,7.3,0.487
2.73,3.24,2.4,5,13.79,0.3751
3.31,6.59,5.09,5,18.66,0.5718
2.77,4.99,2.84,6,10.94,0.2394
3.02,8.62,4.75,4,6.31,0.5173
3.37,7.27,3.64,5,16.03,0.51
3.22,7.27,4.54,7,15.17,0.6584
2.83,4.17,4.17,3,9.34,0.3692
4.0,4.96,4.84,8,18.13,0.646
2.68,4.17,3.59,1,2.52,0.1198
2.47,3.22,2.33,4,6.35,0.2637
3.52,7.14,4.51,1,0.59,0.36
3.57,7.86,7.86,8,16.71,0.7008
3.55,7.35,4.45,3,11.42,0.4653
2.0,1.39,2.48,2,4.49,0.1084
3.54,7.7,7.7,10,16.39,0.7009
3.15,6.84,4.2,7,19.1,0.5905
2.56,1.55,3.26,12,19.46,0.3171
2.79,3.93,3.93,4,8.86,0.3646
3.11,6.04,4.6,9,16.09,0.508
3.17,6.3,4.31,2,1.66,0.331
2.55,4.84,1.95,2,9.1,0.3083
2.84,5.96,2.27,12,21.62,0.5138
3.42,7.18,3.08,7,15.47,0.4747
3.1,4.21,4.94,5,11.64,0.407
2.98,5.34,4.09,1,1.78,0.0984
2.46,3.94,1.41,5,16.23,0.2429
3.06,5.31,5.31,8,11.62,0.5064
3.03,3.88,2.4,7,16.35,0.4897
2.92,5.82,3.31,3,7.45,0.33
3.14,6.1,3.79,4,13.46,0.4555
3.81,7.2,5.79,10,16.15,0.7487
2.64,1.88,3.24,1,2.71,0.2352
2.65,4.51,2.56,2,7.48,0.1654
3.15,5.09,4.56,1,1.71,0.3027
3.49,6.63,5.11,4,8.83,0.5784
2.53,3.44,1.84,6,14.53,0.4408
3.0,3.49,2.63,6,9.87,0.3403
2.18,3.69,2.55,1,1.35,0.1975
3.04,3.83,3.4,4,12.93,0.5778
2.15,4.54,1.4,2,3.63,0.3
3.11,5.27,4.52,10,20.81,0.5895
3.4,5.82,5.72,5,11.46,0.5313
2.58,4.64,2.67,5,15.12,0.3565
3.2,7.82,5.46,9,21.21,0.7443
2.57,1.6,1.41,3,6.43,0.1564
2.13,3.0,2.79,5,10.98,0.137
2.69,3.47,3.47,0,0.0,0.028
2.83,3.63,1.8,2,6.21,0.2386
2.87,5.37,3.92,5,12.43,0.4272
2.68,5.63,2.99,4,10.16,0.4055
2.64,7.02,3.03,5,18.12,0.5106
3.28,8.14,5.14,1,2.8,0.4096
2.56,2.48,3.36,8,12.67,0.226
2.38,1.88,1.88,0,0.0,0.0
3.68,8.4,8.4,8,17.79,0.7421
3.1,4.64,1.17,7,17.9,0.4568
2.81,5.03,2.19,3,11.61,0.4127
3.19,7.24,4.14,5,5.0,0.4436
2.86,4.33,1.86,5,8.63,0.3355
2.36,4.25,2.02,5,14.93,0.327
3.74,9.31,4.46,8,21.01,0.7275
2.32,1.26,2.02,5,12.43,0.3755
3.0,4.15,2.71,5,9.77,0.4157
3.57,5.29,3.87,5,7.56,0.4045
3.2,4.73,4.36,2,8.74,0.364
3.41,4.04,3.25,7,20.94,0.5081
3.53,7.64,7.64,5,16.27,0.6589
3.11,5.31,2.81,10,17.05,0.5587
3.39,7.7,3.53,1,4.31,0.4447
2.87,5.83,2.88,10,20.97,0.4735
2.0,2.27,0.64,2,1.35,0.1797
2.03,2.34,1.02,7,10.36,0.2229
3.03,7.09,4.07,5,16.36,0.6304
2.88,4.85,3.89,3,0.29,0.34
2.06,2.81,3.07,7,14.68,0.3242
2.87,5.27,0.2,12,20.62,0.4623
3.05,4.61,2.97,6,21.3,0.5937
3.59,7.94,7.94,10,16.87,0.7193
3.3,6.41,4.74,7,18.63,0.5971
3.19,5.66,3.07,3,3.7,0.4342
2.79,3.64,0.99,0,0.83,0.0
2.58,4.03,1.59,8,13.99,0.3963
3.92,7.56,4.81,9,16.56,0.65
3.37,8.72,4.76,2,3.32,0.3835
2.41,2.04,2.04,0,0.0,0.0
2.22,3.47,2.01,3,11.73,0.3087
3.34,4.86,3.65,1,3.68,0.3449
3.24,4.39,3.21,1,0.47,0.1872
2.68,2.48,3.46,5,13.21,0.3525
2.56,3.36,1.18,3,3.8,0.2955
2.25,4.59,1.17,5,9.1,0.3139
2.58,4.17,2.71,4,7.54,0.3735
3.79,8.96,8.96,12,18.92,0.8076
2.8,6.71,3.08,2,4.92,0.3911
2.74,4.53,2.6,5,8.15,0.2508
3.57,6.21,3.28,9,18.72,0.5098
3.18,6.4,4.72,11,17.67,0.7224
2.91,5.71,3.66,5,6.09,0.2861
3.54,8.64,5.27,3,0.02,0.458
2.58,4.51,3.68,5,13.9,0.5051
3.16,3.47,2.53,8,20.54,0.4541
2.78,2.73,3.76,10,18.15,0.475
3.11,7.41,3.66,8,14.62,0.6955
3.0,2.86,2.4,8,16.5,0.4316
3.22,4.72,3.16,3,3.51,0.3079
3.03,7.51,5.26,8,19.3,0.6061
3.2,6.88,5.2,9,20.28,0.7095
2.14,3.22,1.28,4,6.11,0.2203
2.54,3.18,2.69,10,18.38,0.3961
2.97,6.97,4.62,10,20.5,0.582
2.6,3.94,1.9,8,13.03,0.3763
2.69,6.41,3.73,9,15.39,0.5399
3.88,8.09,3.86,8,16.11,0.6675
2.86,2.63,3.44,4,12.89,0.37
2.83,2.62,1.07,8,12.51,0.3354
3.39,6.08,3.93,5,9.79,0.5341
3.83,7.27,5.34,7,21.95,0.6197
2.37,4.07,1.55,7,11.89,0.2722
2.48,4.55,3.0,5,15.95,0.3347
2.22,3.35,1.56,5,10.87,0.287
2.99,5.68,3.75,4,0.1,0.2387
3.17,4.97,2.9,2,1.41,0.2776
3.17,3.89,1.9,2,5.82,0.3023
3.78,8.19,4.56,6,10.71,0.6105
2.26,1.03,1.72,4,0.78,0.0996
2.61,3.03,3.03,0,0.0,0.0016
3.14,6.9,6.04,2,1.27,0.4235
3.26,6.81,3.65,4,11.25,0.4207
2.5,2.67,0.82,2,5.42,0.3205
2.75,5.0,3.6,1,2.55,0.2607
3.12,6.0,4.48,6,19.09,0.5324
3.23,4.46,3.26,5,8.31,0.4559
2.78,3.59,4.46,1,2.19,0.2688
3.12,5.25,4.68,6,9.51,0.5612
3.49,6.3,3.73,6,8.49,0.6155
2.11,1.95,3.29,7,9.56,0.1729
2.82,5.78,1.29,7,20.29,0.4167
3.66,6.49,4.52,3,7.1,0.5912
2.42,2.96,1.75,8,21.22,0.3663
3.21,4.46,2.35,2,7.14,0.358
2.45,4.67,1.35,4,10.72,0.3066
2.18,0.88,0.88,0,0.0,0.0
2.49,3.02,2.0,6,15.87,0.4442
3.33,4.58,3.89,5,13.56,0.4524
3.23,6.13,6.13,6,13.26,0.5537
2.33,3.76,1.08,4,4.84,0.2556
3.1,7.29,4.64,9,15.06,0.5696
3.21,5.87,2.68,5,9.99,0.3628
3.37,6.77,3.32,6,16.8,0.6362
3.27,8.72,5.87,4,13.57,0.5788
2.0,1.94,1.88,12,21.76,0.3612
2.76,3.35,1.24,8,13.74,0.4076
3.76,6.41,4.67,5,16.84,0.6379
3.01,5.54,4.35,8,20.15,0.6243
2.61,2.87,2.47,2,7.01,0.2735
3.24,6.81,4.2,4,9.05,0.4796
2.87,3.2,4.97,4,9.24,0.3526
2.24,1.2,1.2,0,0.0,0.0
3.03,4.93,3.04,2,1.67,0.4114
3.42,7.09,7.09,6,15.19,0.6271
2.71,4.3,3.6,3,11.29,0.4154
2.6,1.97,1.8,9,21.32,0.469
3.12,7.08,3.85,7,21.71,0.6655
2.56,5.77,2.8,3,6.55,0.175
3.07,7.62,3.31,7,11.15,0.554
3.54,7.68,7.68,6,16.35,0.6715
2.65,3.89,3.25,5,15.59,0.373
2.86,3.24,2.81,7,10.58,0.3956
3.04,5.65,3.67,6,20.29,0.5577
2.61,6.36,2.41,6,12.67,0.4328
4.0,8.01,5.12,2,4.09,0.5688
3.02,5.93,3.59,2,3.33,0.3408
2.96,5.65,3.18,3,3.32,0.3711
3.42,7.08,3.84,9,20.83,0.7111
3.62,5.68,3.49,7,12.39,0.4881
3.53,5.78,4.49,4,12.51,0.5407
2.7,2.84,2.39,1,5.78,0.1576
3.46,7.31,7.31,8,15.63,0.6595
2.07,2.46,0.0,5,13.16,0.2955
2.72,3.62,1.75,7,12.14,0.3298
2.99,5.27,4.01,7,11.91,0.4704
3.89,9.46,9.46,7,19.92,0.8159
2.89,5.24,4.37,3,0.81,0.3743
3.38,7.03,4.98,3,11.43,0.5803
2.4,2.59,3.0,5,5.44,0.2883
2.34,1.72,1.72,0,0.0,0.0
3.03,6.42,3.27,6,10.29,0.622
2.13,3.6,1.02,4,9.85,0.3408
2.33,3.55,2.55,6,12.16,0.4152
3.51,7.33,4.25,6,10.81,0.4796
2.6,4.7,3.57,2,1.69,0.4277
3.62,6.27,4.27,5,6.38,0.5413
2.93,5.11,6.15,2,3.4,0.3889
2.91,5.92,2.79,7,13.44,0.4845
3.37,5.48,4.09,8,15.66,0.5825
2.23,4.63,3.28,9,18.02,0.3789
3.11,4.82,2.98,5,17.7,0.5468
2.15,4.27,2.82,11,18.8,0.4064
3.34,6.63,4.91,4,12.78,0.4916
2.61,3.08,2.65,0,0.44,0.0426
2.73,3.57,2.18,4,10.06,0.4191
2.03,0.52,1.87,5,18.57,0.3032
3.4,6.19,3.4,6,16.67,0.5013
3.33,6.17,3.66,10,15.0,0.55
3.09,2.31,2.27,7,9.46,0.4726
3.15,4.52,3.73,3,11.31,0.4472
2.5,3.87,2.45,7,18.53,0.4103
2.42,6.17,2.35,2,1.2,0.1995
3.51,8.96,3.59,2,8.53,0.5928
3.04,5.21,5.21,8,11.42,0.4988
2.9,4.52,3.69,7,21.02,0.5141
3.11,5.48,2.06,2,1.95,0.317
2.64,4.28,2.56,4,10.8,0.3213
3.24,5.28,3.73,9,21.06,0.5286
2.98,6.67,4.94,2,2.85,0.3254
3.82,6.98,3.9,10,17.69,0.6722
2.87,5.52,2.94,2,5.7,0.4474
3.04,6.54,3.32,5,15.0,0.5806
3.05,5.23,5.23,6,11.46,0.4848
3.8,9.0,9.0,12,19.0,0.8107
3.19,5.56,4.04,3,7.17,0.3608
3.0,7.09,4.56,5,6.52,0.4571
3.06,6.01,3.65,1,3.59,0.3222
2.85,4.95,2.82,2,6.8,0.4232
2.64,4.71,3.38,6,16.5,0.4521
2.93,5.95,3.67,1,1.95,0.3071
2.83,7.58,4.72,7,14.01,0.4853
2.38,3.79,1.25,2,5.26,0.2532
3.32,4.43,2.31,1,1.92,0.2151
3.41,6.02,3.63,9,21.83,0.6404
2.56,4.08,1.58,8,17.21,0.4062
3.01,8.66,4.19,4,14.38,0.5889
3.53,5.28,3.22,3,6.68,0.4578
3.29,5.01,4.8,1,2.65,0.342
2.94,4.02,5.2,9,20.29,0.6111
2.16,0.78,0.78,0,0.0,0.0
2.23,2.22,1.84,3,9.67,0.2623
2.66,4.85,2.25,4,5.64,0.243
3.55,6.64,3.6,2,4.54,0.5161
2.87,7.67,3.75,7,16.43,0.4005
2.74,3.62,1.84,3,3.39,0.2868
2.86,5.5,3.47,1,3.7,0.3624
3.35,8.77,5.17,4,9.1,0.5944
2.93,9.15,1.23,5,9.95,0.5192
2.82,3.79,3.16,5,11.62,0.3669
2.62,3.09,3.09,0,0.0,0.0052
3.16,5.79,5.79,8,12.58,0.5431
2.97,4.77,2.11,9,14.83,0.3824
3.33,7.34,2.9,7,17.44,0.5231
2.87,3.75,3.5,2,6.14,0.3594
2.49,2.83,3.32,1,0.33,0.2357
2.92,6.02,2.87,1,4.1,0.3119
2.67,3.51,3.29,1,5.14,0.2466
2.94,3.32,2.35,2,8.43,0.347
2.82,6.49,3.87,5,12.33,0.4282
3.29,8.05,3.78,4,10.56,0.6202
3.62,7.52,4.73,3,4.57,0.5465
3.21,7.16,3.46,5,0.59,0.4434
2.07,0.36,0.36,0,0.0,0.0
3.16,8.34,5.96,4,8.16,0.4985
3.42,5.24,5.55,4,7.21,0.4306
2.87,3.1,3.79,2,2.48,0.3203
3.1,4.81,4.59,3,9.91,0.434
3.36,4.76,3.84,5,11.24,0.4831
2.44,2.2,2.2,0,0.0,0.0
2.45,3.5,2.43,7,16.11,0.5422
2.8,5.26,3.45,6,12.38,0.4566
2.55,2.73,3.11,1,1.78,0.2337
2.77,4.13,3.27,6,18.05,0.4516
3.39,9.15,3.97,7,19.43,0.6652
2.87,3.66,2.62,5,13.34,0.2846
2.33,2.84,1.29,2,3.51,0.2125
2.42,2.53,3.26,3,4.44,0.2164
2.55,1.58,3.38,3,1.51,0.2062
2.85,4.64,3.96,3,8.09,0.3972
2.49,1.63,3.45,7,18.03,0.4162
2.81,5.86,3.56,5,0.56,0.2925
3.08,5.02,2.31,13,20.12,0.5173
3.51,6.02,2.53,8,14.2,0.5005
3.64,8.66,5.35,4,14.5,0.4566
2.45,2.68,1.0,3,12.44,0.2727
3.07,5.99,5.39,2,1.91,0.3961
3.21,8.53,2.86,9,16.84,0.6045
2.79,4.77,2.33,5,10.07,0.3649
3.39,7.06,4.63,2,2.38,0.4645
2.6,5.56,2.63,1,4.04,0.1129
2.92,8.97,4.53,5,17.25,0.7342
3.03,7.36,4.53,8,21.31,0.6637
2.79,5.39,2.48,9,18.07,0.5242
2.6,5.58,2.03,2,7.96,0.2245
4.0,6.88,5.57,3,4.69,0.5379
2.59,3.92,2.85,9,18.42,0.5547
3.01,5.07,5.07,7,11.14,0.4808
2.86,7.65,4.24,3,5.3,0.4044
2.42,4.1,1.62,7,12.73,0.3484
2.82,6.08,4.26,10,16.47,0.5478
2.69,4.39,3.79,7,19.42,0.513
2.45,4.82,0.95,6,9.39,0.3807
3.81,8.61,5.33,1,2.14,0.4765
2.23,1.16,1.16,0,0.0,0.0
3.11,5.63,3.8,2,3.5,0.2455
2.3,2.31,1.96,6,13.73,0.3201
3.13,5.73,4.72,4,5.57,0.3408
2.72,5.32,2.09,8,12.03,0.3868
2.92,5.02,2.4,1,0.54,0.249
2.6,4.62,2.94,2,8.67,0.236
3.53,7.42,5.81,3,8.0,0.5617
2.76,4.04,2.39,3,3.61,0.3553
3.73,8.64,8.64,10,18.27,0.7728
2.5,3.95,2.31,2,7.94,0.2658
2.44,4.89,2.58,6,12.3,0.4011
3.05,6.78,4.71,5,0.43,0.431
2.63,2.88,3.17,5,11.61,0.4145
3.66,8.3,8.3,8,17.59,0.7344
2.88,4.81,4.6,7,15.72,0.5521
3.73,6.75,4.49,1,1.19,0.3643
2.99,7.8,5.13,4,4.74,0.4882
2.72,5.05,4.24,2,0.2,0.4006
2.28,1.38,1.38,0,0.0,0.0
2.82,4.11,4.11,2,9.22,0.3469
3.38,7.84,4.59,5,17.81,0.6476
3.12,6.15,4.1,1,3.61,0.2896
3.42,5.63,4.6,11,18.67,0.6475
2.98,4.84,3.81,2,3.51,0.3005
2.9,6.14,2.1,7,21.72,0.4998
3.17,5.46,3.9,4,15.26,0.4258
3.11,3.67,3.52,1,1.64,0.2251
3.14,6.33,4.05,6,9.85,0.5748
3.29,7.4,4.29,2,0.61,0.3529
2.51,3.72,2.54,6,9.61,0.3061
3.69,8.98,4.49,2,1.5,0.4232
2.48,1.98,1.65,8,20.84,0.3467
3.22,8.28,3.82,12,18.64,0.6436
2.43,3.22,1.44,8,20.62,0.4333
3.0,3.98,1.64,4,6.86,0.3509
2.5,3.96,4.12,5,17.01,0.3762
3.0,5.9,3.54,2,5.06,0.3153
2.72,3.47,2.47,3,3.58,0.2028
3.07,7.45,3.66,7,14.51,0.5229
3.05,4.94,2.86,2,9.31,0.3004
3.45,6.36,3.87,6,13.2,0.6248
2.88,4.39,4.39,6,9.78,0.4205
3.08,5.67,1.88,4,7.38,0.301
3.84,8.47,5.0,3,0.03,0.511
2.21,2.69,0.66,10,17.69,0.4152
2.51,4.06,2.71,4,9.45,0.2631
2.0,1.74,2.06,4,10.35,0.2409
2.88,5.28,1.56,9,20.72,0.4072
3.48,7.57,4.62,2,2.87,0.5233
2.67,6.43,3.27,4,14.24,0.368
3.27,8.47,4.79,1,1.08,0.4213
2.9,3.65,0.96,7,11.98,0.3846
2.55,1.78,1.04,6,13.15,0.2964
2.88,0.98,2.64,1,3.42,0.3523
2.41,4.52,1.98,10,21.55,0.4775
3.23,4.82,3.4,3,0.86,0.2307
2.84,3.87,2.59,6,12.04,0.3233
3.31,5.44,2.42,3,7.89,0.3633
2.26,2.29,0.97,5,13.59,0.4935
2.8,5.06,2.87,1,0.94,0.0908
3.02,5.19,3.17,6,18.3,0.5112
2.98,6.17,4.05,7,15.61,0.4828
2.05,4.32,2.13,5,7.52,0.2177
2.61,3.07,3.07,0,0.0,0.004
3.25,5.66,2.94,3,5.17,0.3657
3.59,7.96,7.96,5,16.91,0.6834
3.23,3.97,4.18,5,0.75,0.3847
2.62,4.14,3.79,11,17.64,0.4485
3.33,6.02,3.21,3,3.6,0.3913
3.23,5.02,3.76,1,3.13,0.3253
2.33,5.61,2.4,1,3.35,0.2864
2.9,4.51,4.51,6,10.02,0.4297
2.16,1.76,3.37,4,8.3,0.3137
2.81,4.73,3.56,5,0.39,0.2949
2.78,3.48,2.63,11,18.76,0.2926
3.34,2.8,2.46,1,2.02,0.3548
2.89,5.24,4.47,8,11.97,0.5772
2.37,3.66,2.31,5,11.72,0.3307
2.81,3.52,4.73,12,19.93,0.4564
3.03,4.03,2.38,5,14.59,0.4531
2.88,3.72,4.22,8,20.12,0.4509
3.04,5.7,4.38,5,7.55,0.405
3.06,8.91,4.9,5,6.91,0.4712
2.85,5.33,3.25,11,19.2,0.4718
3.24,6.19,6.19,4,13.38,0.5375
3.34,7.24,2.97,2,1.67,0.402
2.71,1.97,1.99,6,17.33,0.3026
2.83,5.86,3.09,7,14.5,0.3831
2.25,4.45,4.04,7,21.12,0.4298
2.87,4.71,3.25,7,21.33,0.5002
2.78,3.59,3.01,3,10.82,0.4901
3.04,5.81,3.34,11,20.97,0.6219
2.43,3.02,0.83,3,2.78,0.2639
3.19,8.59,5.8,11,21.96,0.6586
2.76,2.99,2.78,6,9.36,0.3573
2.71,4.27,2.61,2,1.39,0.2771
3.58,6.19,3.09,6,10.17,0.4706
3.79,8.74,5.32,1,5.13,0.5496
3.26,6.67,4.12,8,14.75,0.4654
2.3,4.38,1.57,7,12.17,0.4379
3.3,6.92,5.07,9,18.41,0.7454
2.91,6.45,3.53,4,11.28,0.4495
3.46,5.54,4.96,5,16.07,0.4639
2.87,4.9,3.17,6,14.73,0.3871
2.54,4.81,4.08,5,9.43,0.4434
2.22,2.29,1.75,1,1.06,0.1358
2.75,3.64,3.01,10,17.15,0.5949
2.73,3.61,2.75,2,3.37,0.1887
3.62,5.85,4.2,2,6.14,0.3026
2.49,3.18,3.52,8,19.3,0.4612
2.49,5.94,2.95,2,2.65,0.2413
2.63,4.5,2.74,4,7.2,0.3604
2.86,6.16,3.64,4,6.51,0.4139
2.11,0.56,0.56,0,0.0,0.0
2.31,2.28,0.13,6,9.23,0.2053
3.55,6.28,3.74,8,14.77,0.611
3.13,4.77,4.29,1,3.84,0.332
2.99,4.07,4.48,5,15.09,0.4148
3.51,8.65,3.78,4,8.77,0.5363
2.97,6.19,5.17,7,15.22,0.4495
3.3,4.02,2.58,5,10.5,0.4433
2.0,3.45,1.73,6,12.79,0.3568
2.64,3.85,2.37,9,19.34,0.4717
3.53,6.05,3.8,4,7.65,0.4103
3.75,4.64,3.64,2,3.21,0.3202
2.2,2.34,3.44,7,21.96,0.3805
2.96,5.33,4.34,2,0.11,0.2582
3.5,7.49,7.49,6,15.99,0.6577
3.65,5.0,4.61,5,12.55,0.5079
2.63,3.03,3.0,11,21.63,0.5003
3.27,6.35,6.35,8,13.71,0.586
3.71,8.54,8.54,9,18.07,0.7593
3.12,4.84,2.05,11,18.56,0.5702
3.25,6.8,4.24,8,12.45,0.6588
3.12,4.95,2.6,12,21.15,0.5991
2.45,3.27,3.48,4,6.36,0.3055
3.13,6.97,3.45,4,7.31,0.447
2.8,5.33,3.09,13,21.79,0.4204
2.75,3.78,4.18,2,1.13,0.3146
2.85,6.32,3.64,5,17.34,0.3817
2.87,5.64,3.71,1,3.42,0.2484
3.44,6.26,4.16,8,18.42,0.6877
3.12,6.8,2.98,2,1.49,0.2306
3.7,7.13,5.73,2,2.91,0.4483
3.19,5.81,3.29,3,3.94,0.3708
3.22,5.85,3.9,4,14.35,0.547
2.0,1.8,2.64,5,12.52,0.2622
3.68,7.76,4.69,3,8.31,0.6127
3.41,7.07,7.07,9,15.15,0.6476
3.3,4.99,3.97,6,11.95,0.4736
3.03,3.93,2.83,5,13.96,0.5018
2.65,5.19,2.69,8,20.22,0.5453
2.49,2.44,2.44,0,0.0,0.0
3.18,4.3,3.15,0,0.43,0.0885
2.52,3.02,3.1,4,8.58,0.2388
3.26,4.05,2.43,5,11.06,0.4844
3.29,8.35,4.53,11,18.44,0.6243
3.43,7.15,7.15,4,15.31,0.611
2.37,3.53,2.87,5,10.74,0.318
3.41,7.05,7.05,5,15.11,0.6146
2.91,5.23,4.08,8,13.12,0.5622
2.67,2.55,1.81,10,17.74,0.486
3.2,2.0,3.34,4,14.89,0.3858
2.92,5.4,2.84,11,19.78,0.5455
2.75,3.71,2.42,2,1.47,0.2035
2.86,4.0,3.67,3,12.31,0.4638
2.37,1.86,1.86,0,0.0,0.0
2.9,4.46,3.79,5,12.05,0.4274
3.72,7.81,5.52,4,10.45,0.531
2.1,2.5,2.43,7,17.38,0.4494
3.01,7.08,3.65,9,18.95,0.5108
2.83,3.17,3.05,2,7.59,0.3793
3.33,6.21,4.03,10,16.33,0.6224
2.64,2.41,2.57,3,5.8,0.2465
3.25,3.32,2.26,6,21.26,0.3687
3.43,9.85,3.19,5,16.65,0.6467
3.13,4.67,3.42,6,17.03,0.4986
2.51,3.25,2.22,5,12.82,0.3729
2.54,1.95,1.12,7,14.19,0.3884
3.2,8.39,5.06,9,17.14,0.4652
2.62,4.87,1.82,3,3.46,0.2233
3.39,6.09,3.86,5,9.46,0.4936
3.64,7.4,4.34,2,5.48,0.3757
4.0,6.32,4.19,3,4.91,0.5383
2.72,5.23,2.37,6,10.16,0.3033
3.41,5.25,3.26,8,17.34,0.5815
2.84,2.03,3.63,4,14.11,0.3687
2.62,4.59,4.61,1,6.18,0.2363
3.14,6.52,3.72,2,6.99,0.3953
2.55,5.26,1.65,1,5.99,0.1984
2.18,3.72,2.28,6,8.82,0.3203
3.23,9.76,4.45,5,0.6,0.5262
2.78,6.08,4.47,8,17.3,0.4116
2.66,5.36,2.55,10,20.15,0.4359
3.16,4.78,4.42,6,12.73,0.4519
2.76,3.81,3.81,5,8.62,0.3667
3.27,6.37,6.37,4,13.75,0.5513
3.17,4.62,3.5,1,5.74,0.3181
2.33,3.67,2.07,6,21.26,0.5008
2.93,4.27,4.47,6,12.12,0.4193
2.6,2.8,1.14,6,19.07,0.3197
3.7,8.48,8.48,7,17.95,0.741
3.49,7.29,3.3,10,18.62,0.6303
3.18,4.69,5.11,3,5.08,0.378
2.53,5.27,1.37,5,9.74,0.3079
2.77,4.79,3.86,9,14.51,0.4882
2.94,4.57,3.9,6,13.22,0.486
2.67,5.83,3.86,2,5.63,0.2803
3.26,7.1,4.89,0,0.36,0.2232
2.87,3.2,2.07,4,12.94,0.3154
3.79,7.47,5.4,1,1.69,0.3925
2.79,4.24,3.63,2,5.79,0.3665
3.05,7.46,2.99,4,0.93,0.3827
2.53,4.7,2.5,9,14.06,0.4461
3.46,5.71,3.39,4,10.97,0.4699
3.4,7.51,4.41,2,8.38,0.5043
3.23,7.18,4.25,8,12.51,0.5913
2.25,2.23,1.7,5,7.77,0.2978
3.23,8.52,5.5,4,5.38,0.4989
2.39,1.94,1.94,0,0.0,0.0
3.69,8.82,4.76,4,7.21,0.5369
3.78,7.17,6.42,0,0.45,0.313
3.02,6.48,3.56,5,6.94,0.4284
3.25,5.21,5.24,8,12.66,0.569
2.33,1.64,1.64,0,0.0,0.0
3.67,6.03,4.96,7,10.22,0.5991
2.61,4.7,2.22,5,10.56,0.3823
3.14,6.04,4.83,5,15.86,0.5857
2.92,5.65,3.46,2,3.31,0.3665
2.65,4.52,2.0,9,14.44,0.4109
3.81,7.03,7.37,2,6.03,0.5545
2.43,5.02,1.18,5,8.34,0.2301
3.47,7.37,7.37,7,15.75,0.6568
2.18,0.92,0.92,0,0.0,0.0
2.51,2.57,2.57,0,0.0,0.0
3.64,6.14,4.64,7,12.41,0.5533
3.58,7.9,7.9,7,16.79,0.6966
3.32,6.01,5.4,7,10.31,0.659
3.8,8.98,8.98,7,18.96,0.7792
2.0,0.79,1.33,3,4.91,0.0751
2.89,5.57,2.9,9,13.56,0.4785
3.54,6.46,5.24,8,17.26,0.6971
2.63,4.04,3.47,1,2.27,0.1769
2.42,2.98,1.37,4,7.5,0.2223
2.95,6.9,3.86,12,19.09,0.485
2.62,5.11,4.39,3,3.66,0.2918
2.89,5.69,4.04,4,6.51,0.4456
2.36,1.82,1.82,0,0.0,0.0
2.7,5.8,4.07,6,14.31,0.4124
2.77,5.42,3.81,6,11.53,0.4929
3.25,6.07,4.18,7,15.65,0.5306
2.7,5.19,3.83,3,5.98,0.314
3.41,7.0,3.9,4,8.29,0.4925
2.65,5.62,3.65,8,17.61,0.3893
2.52,4.52,2.46,5,9.59,0.4273
2.74,5.69,3.15,4,0.95,0.3318
3.28,6.39,6.39,8,13.79,0.5891
2.0,2.16,0.74,4,11.71,0.1784
2.29,4.2,2.25,1,3.92,0.2259
3.13,6.56,2.72,4,7.31,0.4703
2.45,3.55,3.13,2,9.13,0.2995
2.82,2.77,2.56,5,11.72,0.2819
3.36,7.33,5.16,8,18.9,0.6107
2.25,3.38,1.66,5,11.04,0.2427
2.9,5.39,1.55,5,10.14,0.2508
2.39,3.27,0.04,7,9.82,0.2897
2.42,3.87,4.19,4,12.71,0.3344
3.64,6.39,6.57,7,13.11,0.6247
2.26,2.76,1.99,2,4.3,0.0686
2.66,3.99,2.56,11,19.39,0.5095
2.24,4.34,3.28,5,13.56,0.215
3.28,7.25,4.05,10,19.0,0.5535
3.92,9.62,9.62,11,20.24,0.8532
2.53,2.96,2.3,6,12.66,0.3079
3.38,6.32,4.48,6,8.12,0.4373
2.96,7.28,4.04,4,8.16,0.4047
2.38,2.67,1.96,9,21.66,0.4723
